"Column Name","Label"
"DP02_0092PMA","Annotation of Percent Margin of Error!!PLACE OF BIRTH!!Total population!!Native!!Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)"
"DP02_0093PE","Percent!!PLACE OF BIRTH!!Total population!!Foreign born"
"DP02_0093PM","Percent Margin of Error!!PLACE OF BIRTH!!Total population!!Foreign born"
"DP02_0093PMA","Annotation of Percent Margin of Error!!PLACE OF BIRTH!!Total population!!Foreign born"
"DP02_0093PEA","Annotation of Percent!!PLACE OF BIRTH!!Total population!!Foreign born"
"DP02_0094PE","Percent!!U.S. CITIZENSHIP STATUS!!Foreign-born population"
"DP02_0094PEA","Annotation of Percent!!U.S. CITIZENSHIP STATUS!!Foreign-born population"
"DP02_0094PM","Percent Margin of Error!!U.S. CITIZENSHIP STATUS!!Foreign-born population"
"DP02_0094PMA","Annotation of Percent Margin of Error!!U.S. CITIZENSHIP STATUS!!Foreign-born population"
"DP02_0095PE","Percent!!U.S. CITIZENSHIP STATUS!!Foreign-born population!!Naturalized U.S. citizen"
"DP02_0095PM","Percent Margin of Error!!U.S. CITIZENSHIP STATUS!!Foreign-born population!!Naturalized U.S. citizen"
"DP02_0095PMA","Annotation of Percent Margin of Error!!U.S. CITIZENSHIP STATUS!!Foreign-born population!!Naturalized U.S. citizen"
"DP02_0095PEA","Annotation of Percent!!U.S. CITIZENSHIP STATUS!!Foreign-born population!!Naturalized U.S. citizen"
"DP02_0096PE","Percent!!U.S. CITIZENSHIP STATUS!!Foreign-born population!!Not a U.S. citizen"
"DP02_0096PM","Percent Margin of Error!!U.S. CITIZENSHIP STATUS!!Foreign-born population!!Not a U.S. citizen"
"DP02_0096PMA","Annotation of Percent Margin of Error!!U.S. CITIZENSHIP STATUS!!Foreign-born population!!Not a U.S. citizen"
"DP02_0096PEA","Annotation of Percent!!U.S. CITIZENSHIP STATUS!!Foreign-born population!!Not a U.S. citizen"
"DP02_0097PE","Percent!!YEAR OF ENTRY!!Population born outside the United States"
"DP02_0097PEA","Annotation of Percent!!YEAR OF ENTRY!!Population born outside the United States"
"DP02_0097PM","Percent Margin of Error!!YEAR OF ENTRY!!Population born outside the United States"
"DP02_0097PMA","Annotation of Percent Margin of Error!!YEAR OF ENTRY!!Population born outside the United States"
"DP02_0098PE","Percent!!YEAR OF ENTRY!!Population born outside the United States!!Native"
"DP02_0098PEA","Annotation of Percent!!YEAR OF ENTRY!!Population born outside the United States!!Native"
"DP02_0098PM","Percent Margin of Error!!YEAR OF ENTRY!!Population born outside the United States!!Native"
"DP02_0098PMA","Annotation of Percent Margin of Error!!YEAR OF ENTRY!!Population born outside the United States!!Native"
"DP02_0099PE","Percent!!YEAR OF ENTRY!!Population born outside the United States!!Native!!Entered 2010 or later"
"DP02_0099PEA","Annotation of Percent!!YEAR OF ENTRY!!Population born outside the United States!!Native!!Entered 2010 or later"
"DP02_0099PM","Percent Margin of Error!!YEAR OF ENTRY!!Population born outside the United States!!Native!!Entered 2010 or later"
"DP02_0099PMA","Annotation of Percent Margin of Error!!YEAR OF ENTRY!!Population born outside the United States!!Native!!Entered 2010 or later"
"DP02_0100PE","Percent!!YEAR OF ENTRY!!Population born outside the United States!!Native!!Entered before 2010"
"DP02_0100PEA","Annotation of Percent!!YEAR OF ENTRY!!Population born outside the United States!!Native!!Entered before 2010"
"DP02_0100PM","Percent Margin of Error!!YEAR OF ENTRY!!Population born outside the United States!!Native!!Entered before 2010"
"DP02_0100PMA","Annotation of Percent Margin of Error!!YEAR OF ENTRY!!Population born outside the United States!!Native!!Entered before 2010"
"DP02_0101PE","Percent!!YEAR OF ENTRY!!Population born outside the United States!!Foreign born"
"DP02_0101PEA","Annotation of Percent!!YEAR OF ENTRY!!Population born outside the United States!!Foreign born"
"DP02_0101PM","Percent Margin of Error!!YEAR OF ENTRY!!Population born outside the United States!!Foreign born"
"DP02_0101PMA","Annotation of Percent Margin of Error!!YEAR OF ENTRY!!Population born outside the United States!!Foreign born"
"DP02_0102PE","Percent!!YEAR OF ENTRY!!Population born outside the United States!!Foreign born!!Entered 2010 or later"
"DP02_0102PEA","Annotation of Percent!!YEAR OF ENTRY!!Population born outside the United States!!Foreign born!!Entered 2010 or later"
"DP02_0102PM","Percent Margin of Error!!YEAR OF ENTRY!!Population born outside the United States!!Foreign born!!Entered 2010 or later"
"DP02_0102PMA","Annotation of Percent Margin of Error!!YEAR OF ENTRY!!Population born outside the United States!!Foreign born!!Entered 2010 or later"
"DP02_0103PE","Percent!!YEAR OF ENTRY!!Population born outside the United States!!Foreign born!!Entered before 2010"
"DP02_0103PEA","Annotation of Percent!!YEAR OF ENTRY!!Population born outside the United States!!Foreign born!!Entered before 2010"
"DP02_0103PM","Percent Margin of Error!!YEAR OF ENTRY!!Population born outside the United States!!Foreign born!!Entered before 2010"
"DP02_0103PMA","Annotation of Percent Margin of Error!!YEAR OF ENTRY!!Population born outside the United States!!Foreign born!!Entered before 2010"
"DP02_0104PE","Percent!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea"
"DP02_0104PM","Percent Margin of Error!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea"
"DP02_0104PMA","Annotation of Percent Margin of Error!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea"
"DP02_0104PEA","Annotation of Percent!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea"
"DP02_0105PE","Percent!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Europe"
"DP02_0105PEA","Annotation of Percent!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Europe"
"DP02_0105PM","Percent Margin of Error!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Europe"
"DP02_0105PMA","Annotation of Percent Margin of Error!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Europe"
"DP02_0106PE","Percent!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Asia"
"DP02_0106PM","Percent Margin of Error!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Asia"
"DP02_0106PMA","Annotation of Percent Margin of Error!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Asia"
"DP02_0106PEA","Annotation of Percent!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Asia"
"DP02_0107PE","Percent!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Africa"
"DP02_0107PEA","Annotation of Percent!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Africa"
"DP02_0107PM","Percent Margin of Error!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Africa"
"DP02_0107PMA","Annotation of Percent Margin of Error!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Africa"
"DP02_0108PE","Percent!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Oceania"
"DP02_0108PEA","Annotation of Percent!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Oceania"
"DP02_0108PM","Percent Margin of Error!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Oceania"
"DP02_0108PMA","Annotation of Percent Margin of Error!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Oceania"
"DP02_0109PE","Percent!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Latin America"
"DP02_0109PEA","Annotation of Percent!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Latin America"
"DP02_0109PM","Percent Margin of Error!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Latin America"
"DP02_0109PMA","Annotation of Percent Margin of Error!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Latin America"
"DP02_0110PE","Percent!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Northern America"
"DP02_0110PEA","Annotation of Percent!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Northern America"
"DP02_0110PM","Percent Margin of Error!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Northern America"
"DP02_0110PMA","Annotation of Percent Margin of Error!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Northern America"
"DP02_0111PE","Percent!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over"
"DP02_0111PEA","Annotation of Percent!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over"
"DP02_0111PM","Percent Margin of Error!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over"
"DP02_0111PMA","Annotation of Percent Margin of Error!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over"
"DP02_0112PE","Percent!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!English only"
"DP02_0112PEA","Annotation of Percent!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!English only"
"DP02_0112PM","Percent Margin of Error!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!English only"
"DP02_0112PMA","Annotation of Percent Margin of Error!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!English only"
"DP02_0113PE","Percent!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English"
"DP02_0113PEA","Annotation of Percent!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English"
"DP02_0113PM","Percent Margin of Error!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English"
"DP02_0113PMA","Annotation of Percent Margin of Error!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English"
"DP02_0114PE","Percent!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English!!Speak English less than "very well""
"DP02_0114PEA","Annotation of Percent!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English!!Speak English less than "very well""
"DP02_0114PM","Percent Margin of Error!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English!!Speak English less than "very well""
"DP02_0114PMA","Annotation of Percent Margin of Error!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English!!Speak English less than "very well""
"DP02_0115PE","Percent!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish"
"DP02_0115PM","Percent Margin of Error!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish"
"DP02_0115PMA","Annotation of Percent Margin of Error!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish"
"DP02_0115PEA","Annotation of Percent!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish"
"DP02_0116PE","Percent!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish!!Speak English less than "very well""
"DP02_0116PEA","Annotation of Percent!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish!!Speak English less than "very well""
"DP02_0116PM","Percent Margin of Error!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish!!Speak English less than "very well""
"DP02_0116PMA","Annotation of Percent Margin of Error!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish!!Speak English less than "very well""
"DP02_0117PE","Percent!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages"
"DP02_0117PEA","Annotation of Percent!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages"
"DP02_0117PM","Percent Margin of Error!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages"
"DP02_0117PMA","Annotation of Percent Margin of Error!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages"
"DP02_0118PE","Percent!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages!!Speak English less than "very well""
"DP02_0118PEA","Annotation of Percent!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages!!Speak English less than "very well""
"DP02_0118PM","Percent Margin of Error!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages!!Speak English less than "very well""
"DP02_0118PMA","Annotation of Percent Margin of Error!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages!!Speak English less than "very well""
"DP02_0119PE","Percent!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages"
"DP02_0119PEA","Annotation of Percent!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages"
"DP02_0119PM","Percent Margin of Error!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages"
"DP02_0119PMA","Annotation of Percent Margin of Error!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages"
"DP02_0120PE","Percent!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages!!Speak English less than "very well""
"DP02_0120PEA","Annotation of Percent!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages!!Speak English less than "very well""
"DP02_0120PM","Percent Margin of Error!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages!!Speak English less than "very well""
"DP02_0120PMA","Annotation of Percent Margin of Error!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages!!Speak English less than "very well""
"DP02_0121PE","Percent!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages"
"DP02_0121PEA","Annotation of Percent!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages"
"DP02_0121PM","Percent Margin of Error!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages"
"DP02_0121PMA","Annotation of Percent Margin of Error!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages"
"DP02_0122PE","Percent!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages!!Speak English less than "very well""
"DP02_0122PM","Percent Margin of Error!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages!!Speak English less than "very well""
"DP02_0122PMA","Annotation of Percent Margin of Error!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages!!Speak English less than "very well""
"DP02_0122PEA","Annotation of Percent!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages!!Speak English less than "very well""
"DP02_0123PE","Percent!!ANCESTRY!!Total population"
"DP02_0123PEA","Annotation of Percent!!ANCESTRY!!Total population"
"DP02_0123PM","Percent Margin of Error!!ANCESTRY!!Total population"
"DP02_0123PMA","Annotation of Percent Margin of Error!!ANCESTRY!!Total population"
"DP02_0124PE","Percent!!ANCESTRY!!Total population!!American"
"DP02_0124PEA","Annotation of Percent!!ANCESTRY!!Total population!!American"
"DP02_0124PM","Percent Margin of Error!!ANCESTRY!!Total population!!American"
"DP02_0124PMA","Annotation of Percent Margin of Error!!ANCESTRY!!Total population!!American"
"DP02_0125PE","Percent!!ANCESTRY!!Total population!!Arab"
"DP02_0125PEA","Annotation of Percent!!ANCESTRY!!Total population!!Arab"
"DP02_0125PM","Percent Margin of Error!!ANCESTRY!!Total population!!Arab"
"DP02_0125PMA","Annotation of Percent Margin of Error!!ANCESTRY!!Total population!!Arab"
"DP02_0126PE","Percent!!ANCESTRY!!Total population!!Czech"
"DP02_0126PEA","Annotation of Percent!!ANCESTRY!!Total population!!Czech"
"DP02_0126PM","Percent Margin of Error!!ANCESTRY!!Total population!!Czech"
"DP02_0126PMA","Annotation of Percent Margin of Error!!ANCESTRY!!Total population!!Czech"
"DP02_0127PE","Percent!!ANCESTRY!!Total population!!Danish"
"DP02_0127PEA","Annotation of Percent!!ANCESTRY!!Total population!!Danish"
"DP02_0127PM","Percent Margin of Error!!ANCESTRY!!Total population!!Danish"
"DP02_0127PMA","Annotation of Percent Margin of Error!!ANCESTRY!!Total population!!Danish"
"DP02_0128PE","Percent!!ANCESTRY!!Total population!!Dutch"
"DP02_0128PEA","Annotation of Percent!!ANCESTRY!!Total population!!Dutch"
"DP02_0128PM","Percent Margin of Error!!ANCESTRY!!Total population!!Dutch"
"DP02_0128PMA","Annotation of Percent Margin of Error!!ANCESTRY!!Total population!!Dutch"
"DP02_0129PE","Percent!!ANCESTRY!!Total population!!English"
"DP02_0129PEA","Annotation of Percent!!ANCESTRY!!Total population!!English"
"DP02_0129PM","Percent Margin of Error!!ANCESTRY!!Total population!!English"
"DP02_0129PMA","Annotation of Percent Margin of Error!!ANCESTRY!!Total population!!English"
"DP02_0130PE","Percent!!ANCESTRY!!Total population!!French (except Basque)"
"DP02_0130PEA","Annotation of Percent!!ANCESTRY!!Total population!!French (except Basque)"
"DP02_0130PM","Percent Margin of Error!!ANCESTRY!!Total population!!French (except Basque)"
"DP02_0130PMA","Annotation of Percent Margin of Error!!ANCESTRY!!Total population!!French (except Basque)"
"DP02_0131PE","Percent!!ANCESTRY!!Total population!!French Canadian"
"DP02_0131PEA","Annotation of Percent!!ANCESTRY!!Total population!!French Canadian"
"DP02_0131PM","Percent Margin of Error!!ANCESTRY!!Total population!!French Canadian"
"DP02_0131PMA","Annotation of Percent Margin of Error!!ANCESTRY!!Total population!!French Canadian"
"DP02_0132PE","Percent!!ANCESTRY!!Total population!!German"
"DP02_0132PM","Percent Margin of Error!!ANCESTRY!!Total population!!German"
"DP02_0132PMA","Annotation of Percent Margin of Error!!ANCESTRY!!Total population!!German"
"DP02_0132PEA","Annotation of Percent!!ANCESTRY!!Total population!!German"
"DP02_0133PE","Percent!!ANCESTRY!!Total population!!Greek"
"DP02_0133PEA","Annotation of Percent!!ANCESTRY!!Total population!!Greek"
"DP02_0133PM","Percent Margin of Error!!ANCESTRY!!Total population!!Greek"
"DP02_0133PMA","Annotation of Percent Margin of Error!!ANCESTRY!!Total population!!Greek"
"DP02_0134PE","Percent!!ANCESTRY!!Total population!!Hungarian"
"DP02_0134PEA","Annotation of Percent!!ANCESTRY!!Total population!!Hungarian"
"DP02_0134PM","Percent Margin of Error!!ANCESTRY!!Total population!!Hungarian"
"DP02_0134PMA","Annotation of Percent Margin of Error!!ANCESTRY!!Total population!!Hungarian"
"DP02_0135PE","Percent!!ANCESTRY!!Total population!!Irish"
"DP02_0135PEA","Annotation of Percent!!ANCESTRY!!Total population!!Irish"
"DP02_0135PM","Percent Margin of Error!!ANCESTRY!!Total population!!Irish"
"DP02_0135PMA","Annotation of Percent Margin of Error!!ANCESTRY!!Total population!!Irish"
"DP02_0136PE","Percent!!ANCESTRY!!Total population!!Italian"
"DP02_0136PEA","Annotation of Percent!!ANCESTRY!!Total population!!Italian"
"DP02_0136PM","Percent Margin of Error!!ANCESTRY!!Total population!!Italian"
"DP02_0136PMA","Annotation of Percent Margin of Error!!ANCESTRY!!Total population!!Italian"
"DP02_0137PE","Percent!!ANCESTRY!!Total population!!Lithuanian"
"DP02_0137PM","Percent Margin of Error!!ANCESTRY!!Total population!!Lithuanian"
"DP02_0137PMA","Annotation of Percent Margin of Error!!ANCESTRY!!Total population!!Lithuanian"
"DP02_0137PEA","Annotation of Percent!!ANCESTRY!!Total population!!Lithuanian"
"DP02_0138PE","Percent!!ANCESTRY!!Total population!!Norwegian"
"DP02_0138PEA","Annotation of Percent!!ANCESTRY!!Total population!!Norwegian"
"DP02_0138PM","Percent Margin of Error!!ANCESTRY!!Total population!!Norwegian"
"DP02_0138PMA","Annotation of Percent Margin of Error!!ANCESTRY!!Total population!!Norwegian"
"DP02_0139PE","Percent!!ANCESTRY!!Total population!!Polish"
"DP02_0139PEA","Annotation of Percent!!ANCESTRY!!Total population!!Polish"
"DP02_0139PM","Percent Margin of Error!!ANCESTRY!!Total population!!Polish"
"DP02_0139PMA","Annotation of Percent Margin of Error!!ANCESTRY!!Total population!!Polish"
"DP02_0140PE","Percent!!ANCESTRY!!Total population!!Portuguese"
"DP02_0140PEA","Annotation of Percent!!ANCESTRY!!Total population!!Portuguese"
"DP02_0140PM","Percent Margin of Error!!ANCESTRY!!Total population!!Portuguese"
"DP02_0140PMA","Annotation of Percent Margin of Error!!ANCESTRY!!Total population!!Portuguese"
"DP02_0141PE","Percent!!ANCESTRY!!Total population!!Russian"
"DP02_0141PEA","Annotation of Percent!!ANCESTRY!!Total population!!Russian"
"DP02_0141PM","Percent Margin of Error!!ANCESTRY!!Total population!!Russian"
"DP02_0141PMA","Annotation of Percent Margin of Error!!ANCESTRY!!Total population!!Russian"
"DP02_0142PE","Percent!!ANCESTRY!!Total population!!Scotch-Irish"
"DP02_0142PM","Percent Margin of Error!!ANCESTRY!!Total population!!Scotch-Irish"
"DP02_0142PMA","Annotation of Percent Margin of Error!!ANCESTRY!!Total population!!Scotch-Irish"
"DP02_0142PEA","Annotation of Percent!!ANCESTRY!!Total population!!Scotch-Irish"
"DP02_0143PE","Percent!!ANCESTRY!!Total population!!Scottish"
"DP02_0143PEA","Annotation of Percent!!ANCESTRY!!Total population!!Scottish"
"DP02_0143PM","Percent Margin of Error!!ANCESTRY!!Total population!!Scottish"
"DP02_0143PMA","Annotation of Percent Margin of Error!!ANCESTRY!!Total population!!Scottish"
"DP02_0144PE","Percent!!ANCESTRY!!Total population!!Slovak"
"DP02_0144PEA","Annotation of Percent!!ANCESTRY!!Total population!!Slovak"
"DP02_0144PM","Percent Margin of Error!!ANCESTRY!!Total population!!Slovak"
"DP02_0144PMA","Annotation of Percent Margin of Error!!ANCESTRY!!Total population!!Slovak"
"DP02_0145PE","Percent!!ANCESTRY!!Total population!!Subsaharan African"
"DP02_0145PEA","Annotation of Percent!!ANCESTRY!!Total population!!Subsaharan African"
"DP02_0145PM","Percent Margin of Error!!ANCESTRY!!Total population!!Subsaharan African"
"DP02_0145PMA","Annotation of Percent Margin of Error!!ANCESTRY!!Total population!!Subsaharan African"
"DP02_0146PE","Percent!!ANCESTRY!!Total population!!Swedish"
"DP02_0146PEA","Annotation of Percent!!ANCESTRY!!Total population!!Swedish"
"DP02_0146PM","Percent Margin of Error!!ANCESTRY!!Total population!!Swedish"
"DP02_0146PMA","Annotation of Percent Margin of Error!!ANCESTRY!!Total population!!Swedish"
"DP02_0147PE","Percent!!ANCESTRY!!Total population!!Swiss"
"DP02_0147PEA","Annotation of Percent!!ANCESTRY!!Total population!!Swiss"
"DP02_0147PM","Percent Margin of Error!!ANCESTRY!!Total population!!Swiss"
"DP02_0147PMA","Annotation of Percent Margin of Error!!ANCESTRY!!Total population!!Swiss"
"DP02_0148PE","Percent!!ANCESTRY!!Total population!!Ukrainian"
"DP02_0148PEA","Annotation of Percent!!ANCESTRY!!Total population!!Ukrainian"
"DP02_0148PM","Percent Margin of Error!!ANCESTRY!!Total population!!Ukrainian"
"DP02_0148PMA","Annotation of Percent Margin of Error!!ANCESTRY!!Total population!!Ukrainian"
"DP02_0149PE","Percent!!ANCESTRY!!Total population!!Welsh"
"DP02_0149PEA","Annotation of Percent!!ANCESTRY!!Total population!!Welsh"
"DP02_0149PM","Percent Margin of Error!!ANCESTRY!!Total population!!Welsh"
"DP02_0149PMA","Annotation of Percent Margin of Error!!ANCESTRY!!Total population!!Welsh"
"DP02_0150PE","Percent!!ANCESTRY!!Total population!!West Indian (excluding Hispanic origin groups)"
"DP02_0150PEA","Annotation of Percent!!ANCESTRY!!Total population!!West Indian (excluding Hispanic origin groups)"
"DP02_0150PM","Percent Margin of Error!!ANCESTRY!!Total population!!West Indian (excluding Hispanic origin groups)"
"DP02_0150PMA","Annotation of Percent Margin of Error!!ANCESTRY!!Total population!!West Indian (excluding Hispanic origin groups)"
"DP02_0151PE","Percent!!COMPUTERS AND INTERNET USE!!Total households"
"DP02_0151PEA","Annotation of Percent!!COMPUTERS AND INTERNET USE!!Total households"
"DP02_0151PM","Percent Margin of Error!!COMPUTERS AND INTERNET USE!!Total households"
"DP02_0151PMA","Annotation of Percent Margin of Error!!COMPUTERS AND INTERNET USE!!Total households"
"DP02_0152PE","Percent!!COMPUTERS AND INTERNET USE!!Total households!!With a computer"
"DP02_0152PM","Percent Margin of Error!!COMPUTERS AND INTERNET USE!!Total households!!With a computer"
"DP02_0152PMA","Annotation of Percent Margin of Error!!COMPUTERS AND INTERNET USE!!Total households!!With a computer"
"DP02_0152PEA","Annotation of Percent!!COMPUTERS AND INTERNET USE!!Total households!!With a computer"
"DP02_0153PE","Percent!!COMPUTERS AND INTERNET USE!!Total households!!With a broadband Internet subscription"
"DP02_0153PM","Percent Margin of Error!!COMPUTERS AND INTERNET USE!!Total households!!With a broadband Internet subscription"
"DP02_0153PMA","Annotation of Percent Margin of Error!!COMPUTERS AND INTERNET USE!!Total households!!With a broadband Internet subscription"
"DP02_0153PEA","Annotation of Percent!!COMPUTERS AND INTERNET USE!!Total households!!With a broadband Internet subscription"
