LINK_ID,ACCESS_ID,FUNCTIONAL_CLASS,TRAVEL_DIRECTION,PRIVATE,TOLLWAY,FROM_SPEED_LIMIT,TO_SPEED_LIMIT,PUBLIC_ACCESS
991795737,32,5,B,N,N,,,Y
53181113,1023,4,B,N,N,50,50,Y
53180831,1015,5,B,N,N,30,30,Y
53179336,1023,5,B,N,N,50,50,Y
1132585224,1023,5,B,N,N,10,10,Y
1222647176,32,5,B,N,N,,,Y
1171678802,991,2,F,N,N,100,,Y
930857564,32,5,B,N,N,,,Y
991795693,1023,5,B,N,N,30,30,Y
1132283412,1023,5,B,N,N,30,30,Y
931041678,1023,4,T,N,N,,50,Y
808965505,1023,4,B,N,N,50,50,Y
53183686,1023,5,B,N,N,30,30,Y
53188125,1023,5,B,N,N,30,30,Y
53186627,1015,5,B,N,N,30,30,Y
53180153,1023,5,B,N,N,30,30,Y
808142488,1023,4,B,N,N,50,50,Y
931423518,1023,2,F,N,N,70,,Y
1171684538,1023,5,B,N,N,30,30,Y
992815223,32,5,B,N,N,,,Y
53181462,1023,5,B,N,N,30,30,Y
53189189,38,5,B,N,N,,,Y
994090859,1023,5,B,N,N,50,50,Y
53187089,1003,3,F,N,N,50,,Y
909206391,1023,5,B,N,N,30,30,Y
53184461,991,5,F,N,N,30,,Y
53187434,1015,5,B,N,N,30,30,Y
53183676,1023,5,B,N,N,30,30,Y
53181544,1023,5,B,N,N,30,30,Y
53190359,1007,4,B,N,N,30,30,Y
799492511,1015,5,B,N,N,5,5,Y
991962733,32,5,B,N,N,,,Y
53182453,1023,5,B,N,N,30,30,Y
931254709,32,5,B,N,N,,,Y
53184406,991,3,F,N,N,70,,Y
941981436,1023,3,B,N,N,50,50,Y
53179987,1023,5,B,N,N,30,30,Y
574418160,1023,5,B,N,N,30,30,Y
53180546,1023,5,B,N,N,30,30,Y
1171295542,1023,2,B,N,N,100,100,Y
803015542,1023,2,T,N,N,,50,Y
53188907,1023,5,B,N,N,30,30,Y
53182511,1023,5,B,N,N,30,30,Y
931074846,32,5,B,N,N,,,Y
53187117,1023,4,B,N,N,50,50,Y
931074851,32,5,B,N,N,,,Y
53189752,1023,5,T,N,N,,30,Y
808182027,1023,3,T,N,N,,70,Y
992817829,1023,5,B,N,N,30,30,Y
53183493,1023,5,B,N,N,30,30,Y
1224890040,1015,5,T,N,N,,,Y
53181876,1023,5,B,N,N,30,30,Y
1221999957,1023,5,B,N,N,30,30,Y
717608726,1023,5,B,N,N,30,30,Y
1156720536,1015,5,B,N,N,50,50,Y
1132585190,32,5,B,N,N,,,Y
991836615,991,2,F,N,N,50,,Y
930697817,32,5,B,N,N,,,Y
53190097,1023,5,B,N,N,30,30,Y
880721769,34,5,B,N,N,,,Y
1090580693,1023,5,B,N,N,50,50,Y
808219640,1007,4,B,N,N,20,20,Y
1171240931,1023,5,T,N,N,,30,Y
930958035,32,5,B,N,N,,,Y
53184387,1023,4,B,N,N,50,50,Y
53187264,1023,2,T,N,N,,50,Y
53188104,1023,4,F,N,N,50,,Y
1221864448,32,5,B,N,N,,,Y
1120091286,1023,3,T,N,N,,50,Y
993022592,32,5,B,N,N,,,Y
996681181,1015,5,B,N,N,10,10,Y
1228909112,1023,5,B,N,N,30,30,Y
53184376,1023,5,B,N,N,50,50,Y
53186706,1023,5,F,N,N,50,,Y
803007431,1023,5,B,N,N,50,50,Y
53189158,1023,5,B,N,N,30,30,Y
1202084633,1023,4,B,N,N,50,50,Y
993970973,1023,5,B,N,N,30,30,Y
1159687774,32,5,B,N,N,,,Y
1082882927,1023,5,B,N,N,50,50,Y
874855543,32,5,B,N,N,,,Y
1190881639,1023,3,B,N,N,50,50,Y
986372945,1023,5,B,N,N,30,30,N
993022574,32,5,B,N,N,,,Y
874933255,32,5,B,N,N,,,Y
1134758164,32,5,B,N,N,,,Y
931074848,32,5,B,N,N,,,Y
992515168,1023,5,B,N,N,30,30,Y
589241787,38,5,B,N,N,,,Y
1168435598,1023,5,B,N,N,50,50,Y
1224265736,34,5,B,N,N,,,Y
53191174,34,5,B,N,N,,,Y
874934061,32,5,B,N,N,,,Y
1220812749,1015,5,B,N,N,30,30,Y
53190347,1023,3,T,N,N,,50,Y
807858658,1023,3,B,N,N,50,50,Y
53184640,34,5,B,N,N,,,Y
994454097,32,5,B,N,N,,,Y
991659803,32,5,B,Y,N,,,Y
992815221,32,5,B,N,N,,,Y
1215471239,1015,5,B,N,N,30,30,Y
53291222,1023,5,B,N,N,30,30,Y
53187710,1023,3,F,N,N,50,,Y
810349554,1023,3,B,N,N,50,50,Y
1136688064,32,5,B,N,N,,,Y
931263125,32,5,B,N,N,,,Y
1132370150,32,5,B,N,N,,,Y
1132370151,32,5,B,N,N,,,Y
574378607,1023,5,B,N,N,30,30,Y
799492501,1023,3,B,N,N,50,50,Y
991795744,32,5,B,N,N,,,Y
991797026,1023,4,B,N,N,50,50,Y
53187096,1023,5,B,N,N,30,30,Y
53191380,1023,3,F,N,N,50,,Y
53184549,32,5,B,N,N,,,Y
53291247,290,5,B,N,N,30,30,Y
1082871807,991,2,F,N,N,100,,Y
540925445,991,3,T,N,N,,100,Y
777865091,1023,5,B,N,N,50,50,Y
1218683361,1023,5,B,N,N,50,50,Y
791056963,1023,3,F,N,N,50,,Y
53178897,1023,5,B,N,N,30,30,Y
1175100238,32,5,B,N,N,,,Y
53188920,1023,5,B,N,N,50,50,Y
574416681,32,5,B,N,N,,,Y
1132366045,1023,2,F,N,N,50,,Y
993970977,1023,2,F,N,N,50,,Y
1221862395,1023,5,B,N,N,30,30,Y
907924744,32,5,B,N,N,,,Y
1222948895,1023,3,T,N,N,,70,Y
574419044,1023,3,F,N,N,50,,Y
53190277,991,3,F,N,N,50,,Y
53191560,1023,2,T,N,N,,50,Y
930693488,32,5,B,N,N,,,Y
992818872,1023,5,B,N,N,30,30,Y
53188814,1023,5,B,N,N,30,30,Y
53181053,1023,5,B,N,N,30,30,Y
53189081,1023,5,B,N,N,30,30,Y
78579940,1023,3,F,N,N,60,,Y
53186782,1023,5,B,N,N,10,10,Y
1220812862,1023,5,B,N,N,30,30,Y
1218485610,1023,5,B,N,N,50,50,Y
1190685132,1023,3,B,N,N,50,50,Y
991838194,32,5,B,N,N,,,Y
1227950115,1023,3,T,N,N,,50,Y
1225484412,991,1,F,N,N,100,,Y
540930727,1023,4,T,N,N,,50,Y
1225606828,34,5,B,N,N,,,Y
1217122525,1015,5,B,N,N,50,50,Y
1222477554,32,5,B,N,N,,,Y
53180027,32,5,B,N,N,,,Y
1157768297,1015,5,B,N,N,30,30,Y
53184989,34,5,B,N,N,,,Y
1007316539,1023,2,F,N,N,50,,Y
53178537,1023,5,B,N,N,30,30,Y
53180651,1023,5,B,N,N,30,30,Y
53180063,1023,5,B,N,N,30,30,Y
994046959,1023,5,B,N,N,50,50,Y
993965904,1023,5,B,N,N,100,100,Y
1132253510,32,5,B,N,N,,,Y
993059044,34,5,B,N,N,,,Y
53189446,1023,2,T,N,N,,30,Y
931139991,1023,5,B,N,N,30,30,Y
930857590,1015,5,B,Y,N,30,30,Y
931017455,32,5,B,N,N,,,Y
1192448439,34,5,B,N,N,,,Y
991663408,32,5,B,N,N,,,Y
53187380,1007,3,F,N,N,50,,Y
53291111,1023,5,B,N,N,30,30,Y
1221865799,1015,5,B,N,N,30,30,Y
1191785027,1023,5,B,N,N,30,30,Y
1221868038,1015,5,B,N,N,,,Y
53182758,1007,5,B,N,N,10,10,Y
1222150395,1015,5,B,Y,N,,,N
931030061,32,5,B,N,N,,,Y
1082882364,1023,2,F,N,N,50,,Y
1048363240,32,5,B,N,N,,,Y
53179848,1023,5,B,N,N,30,30,Y
806596697,991,1,T,N,N,,80,Y
802517870,1023,5,B,N,N,30,30,Y
540924554,991,1,F,N,N,80,,Y
53183761,1023,5,B,N,N,30,30,Y
53178594,1023,5,B,N,N,50,50,Y
999219297,32,5,B,N,N,,,Y
53182231,1023,5,B,N,N,30,30,Y
810607141,1023,5,B,N,N,30,30,Y
868914602,1023,5,B,N,N,30,30,Y
53188996,1023,5,B,N,N,30,30,Y
791056973,1023,4,T,N,N,,50,Y
1222000932,1023,5,B,N,N,100,100,Y
1228024075,1015,5,B,N,N,,,Y
1228024049,1015,5,B,N,N,,,Y
941870556,1023,3,B,N,N,50,50,Y
53187467,1023,5,B,N,N,30,30,Y
53183615,1023,5,B,N,N,30,30,Y
1222533306,34,5,B,N,N,,,Y
992818880,32,5,B,N,N,,,Y
53186421,1023,5,B,N,N,10,10,Y
53181019,1023,5,B,N,N,50,50,Y
1221866785,32,5,B,N,N,,,Y
931017435,32,5,B,N,N,,,Y
991923833,32,5,B,N,N,,,Y
1156722219,1015,5,B,N,N,50,50,Y
59385290,1023,5,B,N,N,30,30,Y
992818873,1023,5,B,N,N,30,30,Y
53181418,1023,5,B,N,N,30,30,Y
1193604604,1023,5,B,N,N,30,30,Y
1228023547,32,5,B,N,N,,,Y
1132902330,1023,3,F,N,N,50,,Y
1132656733,1023,5,B,N,N,50,50,Y
992815220,32,5,B,N,N,,,Y
810263759,1023,3,B,N,N,50,50,Y
53187406,1023,5,B,N,N,30,30,Y
53183650,1023,5,B,N,N,30,30,Y
53178982,32,5,B,N,N,,,Y
53188054,1023,5,B,N,N,50,50,Y
53185378,32,5,B,N,N,,,Y
1192459967,32,5,B,N,N,,,Y
808222773,1023,3,B,N,N,70,70,Y
931152040,1023,2,T,N,N,,50,Y
894241411,32,5,B,N,N,,,Y
563907240,1023,5,B,N,N,30,30,Y
1083286130,991,2,F,N,N,999,,Y
1162206710,1023,5,B,N,N,30,30,Y
909510874,38,5,B,N,N,,,Y
1167959071,34,5,B,N,N,10,10,Y
786877929,1023,5,B,N,N,50,50,Y
53191182,1023,5,B,N,N,10,10,Y
53189318,1023,5,F,N,N,30,,Y
53191738,1015,5,B,N,N,,,Y
719685777,1023,5,B,N,N,10,10,Y
808141941,1023,3,B,N,N,60,60,Y
1132243578,32,5,B,N,N,,,Y
930954582,1023,4,B,N,N,30,30,Y
53182892,1023,5,B,N,N,10,10,Y
78579933,1023,3,T,N,N,,50,Y
1144800959,1023,3,B,N,N,60,60,Y
1221869307,1015,5,B,N,N,,,Y
812610082,1023,3,F,N,N,50,,Y
53187598,1023,3,T,N,N,,60,Y
931210837,1023,5,F,N,N,30,,Y
1192519973,1015,5,B,N,N,,,Y
1215388284,1023,5,B,N,N,10,10,Y
53182787,32,5,B,N,N,,,Y
53189060,1023,3,B,N,N,50,50,Y
1228970961,1023,5,T,N,N,,50,Y
53191799,1007,5,B,N,N,30,30,Y
777851040,1023,5,B,N,N,30,30,Y
589256833,1023,5,F,N,N,30,,Y
563880431,1023,5,F,N,N,30,,Y
53181951,1023,5,B,N,N,10,10,Y
53185816,32,5,B,N,N,,,Y
1221866708,32,5,B,N,N,,,Y
1194543604,1015,5,B,Y,N,,,N
1132280781,32,5,B,N,N,,,Y
53189766,1023,2,F,N,N,50,,Y
53183819,1023,5,B,N,N,30,30,Y
717708857,32,5,B,N,N,,,Y
1193796581,1023,3,B,N,N,70,70,Y
589257394,1023,5,B,N,N,5,5,Y
1228023378,1015,5,B,N,N,30,30,Y
777849775,1023,5,B,N,N,10,10,Y
991960329,32,5,B,N,N,,,Y
78582734,1023,2,F,N,N,50,,Y
991962707,32,5,B,N,N,,,Y
994090920,1023,5,B,N,N,30,30,Y
53180470,1023,5,B,N,N,30,30,Y
1190745103,1023,2,F,N,N,50,,Y
992817836,32,5,B,N,N,,,Y
53189290,1023,3,T,N,N,,50,Y
1082710950,1023,2,F,N,N,50,,Y
53186728,1023,5,F,N,N,30,,Y
53179767,34,5,B,N,N,,,Y
1132266296,1023,5,B,N,N,30,30,Y
589256765,32,5,B,N,N,,,Y
53186521,1023,5,B,N,N,30,30,Y
53181719,1023,5,B,N,N,30,30,Y
1222003568,32,5,B,N,N,,,Y
930960094,32,5,B,N,N,,,Y
53184607,34,5,B,N,N,,,Y
53182017,1015,5,B,N,N,30,30,Y
1222029604,32,5,B,N,N,,,Y
53188076,1023,5,F,N,N,50,,Y
931141922,32,5,B,N,N,,,Y
1132251615,1023,5,B,N,N,30,30,Y
53181449,1023,5,B,N,N,50,50,Y
717712922,1015,5,B,N,N,30,30,Y
53188398,1023,5,F,N,N,50,,Y
53181889,1023,5,B,N,N,30,30,Y
589239712,1023,4,B,N,N,50,50,Y
53289035,1023,5,B,N,N,30,30,Y
1221940127,34,5,B,N,N,,,Y
53187892,1023,2,T,N,N,,70,Y
1221862426,1023,5,B,N,N,30,30,Y
53182856,1007,5,B,N,N,30,30,Y
931116266,1023,5,B,N,N,30,30,Y
1133051725,32,5,B,N,N,,,Y
53186269,1023,3,T,N,N,,60,Y
717715287,1023,5,B,N,N,30,30,Y
1221940129,1023,5,B,N,N,100,100,Y
53179355,1023,5,B,N,N,30,30,Y
53186813,991,3,F,N,N,70,,Y
53188922,1023,5,B,N,N,50,50,Y
53179030,1023,5,B,N,N,30,30,Y
53184189,1023,3,B,N,N,70,70,Y
53188853,1023,5,B,N,N,30,30,Y
719690560,1023,4,B,N,N,30,30,Y
1202074262,1023,4,B,N,N,50,50,Y
1224890027,1015,5,T,N,N,,,Y
1221576851,1023,5,B,N,N,100,100,Y
931469270,32,5,B,N,N,,,Y
53189362,1023,3,F,N,N,50,,Y
909523451,1015,5,B,N,N,30,30,Y
1218720413,1023,5,B,N,N,50,50,Y
1134920662,32,5,B,N,N,,,Y
1218720414,1015,5,B,N,N,50,50,Y
717708891,32,5,B,N,N,,,Y
1205299641,1023,5,B,N,N,50,50,Y
53187148,1023,3,T,N,N,,50,Y
53183514,1023,5,B,N,N,30,30,Y
53188929,1023,3,B,N,N,50,50,Y
53189913,1023,3,F,N,N,50,,Y
807858173,1023,5,B,N,N,30,30,Y
994057027,1023,5,B,N,N,30,30,Y
563936271,1023,3,B,N,N,60,60,Y
53187060,1023,5,B,N,N,30,30,Y
53185153,1023,5,B,N,N,100,100,Y
777865087,1023,5,B,N,N,50,50,Y
1159687776,32,5,B,N,N,,,Y
717708853,1007,5,B,N,N,30,30,Y
1212410032,32,5,B,N,N,,,Y
53183775,1023,5,B,N,N,30,30,Y
53188319,1023,5,F,N,N,30,,Y
53184302,1023,5,B,N,N,30,30,Y
53180946,1023,5,B,N,N,30,30,Y
53181959,1023,5,B,N,N,30,30,Y
53184142,1015,5,B,N,N,100,100,Y
53191171,34,5,T,Y,N,,,N
909629214,1023,5,B,Y,N,30,30,Y
53187022,1023,3,F,N,N,70,,Y
1132251605,32,5,B,N,N,,,Y
1132370149,32,5,B,N,N,,,Y
1228970969,1015,5,B,N,N,,,Y
931116298,32,5,B,N,N,,,Y
992434247,32,5,B,N,N,,,Y
1142126112,991,1,F,N,N,120,,Y
930904560,1023,5,T,N,N,,30,Y
53184190,1023,5,B,N,N,50,50,Y
931442645,1015,5,B,N,N,10,10,Y
53179766,1015,5,B,N,N,100,100,Y
53182860,1023,5,B,N,N,30,30,Y
1175103110,32,5,B,N,N,,,Y
53179756,1023,5,B,N,N,30,30,Y
53188605,1023,5,B,N,N,30,30,Y
53181515,1023,5,B,N,N,50,50,Y
994046932,1023,5,B,N,N,50,50,Y
930904561,32,5,B,N,N,,,Y
53185524,32,5,B,N,N,,,Y
930693512,32,5,B,N,N,,,Y
802459249,1023,3,F,N,N,70,,Y
808222795,1023,3,B,N,N,30,30,Y
1132253513,32,5,B,N,N,,,Y
1200839111,1023,5,B,N,N,50,50,Y
1132190539,32,5,B,N,N,,,Y
53178524,1023,5,B,N,N,30,30,Y
1215393541,1023,5,B,N,N,30,30,Y
991795696,32,5,B,N,N,,,Y
1229568413,1023,5,B,N,N,50,50,Y
1222132946,32,5,B,N,N,,,Y
931106990,32,5,B,N,N,,,Y
53186723,1023,5,B,N,N,100,100,Y
820572693,1023,5,B,N,N,30,30,Y
53190078,1023,5,B,N,N,30,30,Y
53183663,1023,5,B,N,N,30,30,Y
53181689,1023,5,B,N,N,30,30,Y
818520425,1023,5,B,N,N,30,30,Y
53188594,1023,5,B,N,N,30,30,Y
931209965,32,5,B,N,N,,,Y
999161130,1023,5,B,N,N,30,30,Y
992431883,32,5,B,N,N,,,Y
53189365,1023,5,B,N,N,30,30,Y
53187489,1023,5,B,N,N,30,30,Y
931209964,32,5,B,N,N,,,Y
53186461,32,5,B,N,N,,,Y
994450508,1023,5,B,N,N,30,30,Y
78578692,1023,3,F,N,N,50,,Y
574418742,1023,5,B,N,N,30,30,Y
53180416,1023,5,B,N,N,30,30,Y
53179996,1023,3,B,N,N,50,50,Y
53190211,1023,5,F,N,N,30,,Y
1132258204,1023,3,T,N,N,,50,Y
53191394,1023,5,B,N,N,10,10,Y
574418370,991,3,B,N,N,70,50,Y
1123427225,1023,3,T,N,N,,50,Y
908084577,1015,5,B,N,N,30,30,Y
1229439577,1015,5,B,N,N,,,Y
53179129,1023,5,B,N,N,30,30,Y
1190878186,991,3,T,N,N,,70,Y
53178650,1023,5,B,N,N,30,30,Y
563904089,32,5,B,N,N,,,Y
53192113,34,5,B,N,N,,,Y
908451226,1015,5,B,Y,N,30,30,Y
1190863683,991,1,F,N,N,80,,Y
786412334,991,2,T,N,N,,120,Y
53191427,34,5,B,N,N,,,Y
1134758156,32,5,B,N,N,,,Y
1229568416,1023,5,B,N,N,50,50,Y
1220813084,1023,5,B,N,N,30,30,Y
53187712,1023,3,F,N,N,50,,Y
53187853,1023,4,T,N,N,,50,Y
931053052,1023,3,T,N,N,,50,Y
53182644,1023,5,B,N,N,30,30,Y
992533543,32,5,B,N,N,,,Y
1132366034,1023,5,B,N,N,30,30,Y
930958060,32,5,B,N,N,,,Y
538973580,1023,5,B,N,N,30,30,Y
53186884,1023,5,B,N,N,30,30,Y
1190858614,1023,3,T,N,N,,50,Y
59391969,1023,4,B,N,N,50,50,Y
1221867981,1015,5,B,N,N,,,Y
991671924,32,5,B,N,N,,,Y
914935674,32,5,B,N,N,,,Y
809566629,991,1,F,N,N,80,,Y
931017461,32,5,B,N,N,,,Y
991999635,32,5,B,N,N,,,Y
908084582,1023,5,F,N,N,30,,Y
1218685101,1015,5,B,N,N,50,50,Y
78580184,1023,5,T,N,N,,30,Y
589256733,1023,5,B,N,N,30,30,Y
1133051741,1023,5,T,N,N,,50,Y
1193604635,1023,5,B,N,N,30,30,Y
53183980,1023,5,F,N,N,50,,Y
1192448438,34,5,B,N,N,,,Y
1191120675,1023,5,B,N,N,30,30,Y
996902244,34,5,B,N,N,,,Y
1127293732,1023,3,T,N,N,,50,Y
994219653,1023,5,B,N,N,10,10,Y
1201954153,1023,4,B,N,N,50,50,Y
1228013891,32,5,B,N,N,,,Y
994090898,32,5,B,N,N,,,Y
1132366031,32,5,B,N,N,,,Y
1134758171,32,5,B,N,N,,,Y
1158430883,32,5,B,N,N,,,Y
53187722,1023,5,T,N,N,,50,Y
53187723,1023,4,F,N,N,50,,Y
53187711,1023,3,T,N,N,,50,Y
53180836,1023,5,B,N,N,30,30,Y
53180837,1023,5,B,N,N,30,30,Y
53290830,1023,5,B,N,N,10,10,Y
53290829,1023,5,B,N,N,10,10,Y
53183654,1023,5,B,N,N,30,30,Y
717708880,1007,4,B,N,N,30,30,Y
717708893,32,5,B,N,N,,,Y
53179723,1023,4,B,N,N,50,50,Y
717715279,32,5,B,N,N,,,Y
717715286,32,5,B,N,N,,,Y
1221940120,32,5,B,N,N,,,Y
991663412,32,5,B,N,N,,,Y
991663411,32,5,B,N,N,,,Y
1132179371,32,5,B,N,N,,,Y
802464437,1023,5,B,N,N,50,50,Y
53189114,1023,3,B,N,N,50,50,Y
53178464,1023,5,B,N,N,30,30,Y
53178426,1023,5,B,N,N,30,30,Y
53178767,1023,5,B,N,N,50,50,Y
53178734,34,5,B,Y,N,,,N
1221867206,32,5,B,N,N,,,Y
1221867381,1015,5,B,N,N,,,Y
993059042,1015,5,B,N,N,10,10,Y
53187448,1023,5,B,N,N,30,30,Y
805978797,1023,3,B,N,N,60,60,Y
931041668,32,5,B,N,N,,,Y
1194543603,1015,5,B,Y,N,,,N
931041665,1023,5,B,N,N,30,30,Y
53179147,32,5,B,N,N,,,Y
931053059,32,5,B,N,N,,,Y
53188896,1023,5,B,N,N,30,30,Y
53182066,1023,5,B,N,N,30,30,Y
931106987,32,5,B,N,N,,,Y
908455468,1015,5,B,Y,N,30,30,Y
1222001011,32,5,B,N,N,,,Y
992815253,1023,5,B,N,N,30,30,Y
930867154,32,5,B,N,N,,,Y
540924458,991,3,T,N,N,,60,Y
53181942,1023,5,B,N,N,50,50,Y
991667417,1023,5,B,N,N,30,30,Y
78609720,1023,5,B,N,N,30,30,Y
53183207,1023,5,B,N,N,30,30,Y
992434267,1023,5,B,N,N,30,30,Y
1201890866,1023,4,B,N,N,50,50,Y
53180169,1023,5,B,N,N,50,50,Y
1222003942,32,5,B,N,N,,,Y
991659836,32,5,B,N,N,,,Y
992815234,32,5,B,N,N,,,Y
1221869394,1023,5,B,N,N,30,30,Y
1005987041,1023,5,B,N,N,30,30,Y
53180038,1023,5,B,N,N,30,30,Y
991795742,32,5,B,N,N,,,Y
1222045053,32,5,B,N,N,,,Y
1074849088,991,1,F,N,N,120,,Y
53181543,1015,5,B,Y,N,50,50,N
53183521,1023,5,B,N,N,30,30,Y
931139987,1023,5,B,N,N,30,30,Y
1221940122,1023,5,B,N,N,100,100,Y
994057049,1023,5,B,N,N,30,30,Y
53191568,1015,5,B,N,N,30,30,Y
53178913,1023,5,B,N,N,30,30,Y
53188610,1023,5,B,N,N,30,30,Y
993066184,32,5,B,N,N,,,Y
931074814,1023,5,B,N,N,30,30,Y
53180632,1023,5,F,N,N,50,,Y
538979546,1015,5,B,N,N,5,5,Y
589257295,1015,5,B,Y,N,30,30,N
53182450,1023,5,B,N,N,30,30,Y
53186398,1023,5,B,N,N,30,30,Y
53178689,1023,5,B,N,N,30,30,Y
53183668,1023,5,B,N,N,30,30,Y
53178626,1015,5,B,N,N,50,50,Y
53186791,32,5,B,N,N,,,Y
53179679,1023,5,B,N,N,50,50,Y
991676353,1023,5,B,N,N,30,30,Y
540930817,1023,5,B,N,N,50,50,Y
1188512176,1023,5,B,N,N,50,50,Y
53190240,1023,5,B,N,N,30,30,Y
930857533,1015,5,B,Y,N,30,30,Y
808216595,1007,4,B,N,N,50,50,Y
1197935773,1023,4,B,N,N,50,50,Y
996902208,34,5,B,N,N,,,Y
53182144,1023,5,B,N,N,30,30,Y
996680504,1015,5,B,N,N,10,10,Y
1222000751,32,5,B,N,N,,,Y
53184963,1023,5,B,N,N,30,30,Y
53179849,32,5,B,N,N,,,Y
991663417,32,5,B,N,N,,,Y
78578742,1023,5,T,N,N,,30,Y
874834854,32,5,B,N,N,,,Y
540930203,1023,5,B,N,N,30,30,Y
996937586,1023,5,B,N,N,30,30,Y
1132274096,32,5,B,N,N,,,Y
53178210,1023,5,B,N,N,30,30,Y
1227516638,32,5,B,Y,N,,,N
53181703,1023,3,B,N,N,50,50,Y
1220848451,1023,5,B,N,N,30,30,Y
874835085,32,5,B,N,N,,,Y
574415386,1023,3,F,N,N,50,,Y
936415319,1023,5,B,N,N,30,30,Y
1141404732,32,5,B,N,N,,,Y
53180478,1023,5,B,N,N,50,50,Y
78579934,1023,3,T,N,N,,50,Y
53181948,1023,5,B,N,N,30,30,Y
53186173,991,1,F,N,N,120,,Y
53188187,1023,4,B,N,N,50,50,Y
868914607,1023,5,B,N,N,5,5,Y
540926774,991,1,T,N,N,,80,Y
991999584,32,5,B,N,N,,,Y
53182605,1023,4,B,N,N,30,30,Y
931106695,32,5,B,N,N,,,Y
53191817,1023,5,B,N,N,30,30,Y
53179908,1023,5,B,N,N,50,50,Y
1215473169,1023,5,B,N,N,30,30,Y
1192595161,32,5,B,N,N,,,Y
1083273690,991,2,T,N,N,,120,Y
993066222,1023,5,B,N,N,30,30,Y
53178769,1023,5,B,N,N,50,50,Y
53192094,1023,5,B,N,N,30,30,Y
994579935,34,5,B,N,N,,,Y
53186528,1023,5,B,N,N,30,30,Y
1192458055,1015,5,B,N,N,,,Y
53184589,1023,5,B,N,N,100,100,Y
53187715,1023,5,F,N,N,50,,Y
1202363418,1023,4,B,N,N,50,50,Y
53187795,1023,4,T,N,N,,50,Y
993059009,1023,5,B,N,N,10,10,Y
1222533362,32,5,B,N,N,,,Y
1227716281,34,5,B,N,N,,,Y
991836609,32,5,B,N,N,,,Y
53181497,1023,5,B,N,N,30,30,Y
53178893,1023,5,B,N,N,30,30,Y
53185974,1023,5,B,N,N,100,100,Y
53185560,1023,5,B,N,N,10,10,Y
805986735,1023,3,T,N,N,,50,Y
991679148,1023,5,B,N,N,30,30,Y
53188416,1023,4,F,N,N,50,,Y
53190083,32,5,B,N,N,,,Y
1218865108,34,5,B,N,N,,,Y
999125214,1023,5,B,N,N,50,50,Y
53191791,32,5,B,N,N,,,Y
53189364,1023,5,F,N,N,30,,Y
991681909,1023,5,B,N,N,30,30,Y
996661288,1023,5,B,N,N,30,30,Y
53192072,1023,5,B,N,N,30,30,Y
53188113,1023,3,T,N,N,,50,Y
53185716,1023,5,B,N,N,30,30,Y
810216229,1023,3,T,N,N,,50,Y
53181688,1023,5,F,N,N,30,,Y
1171381183,1023,2,B,N,N,70,70,Y
574397009,991,1,F,N,N,120,,Y
1222000226,1023,5,B,N,N,30,30,Y
991795726,1023,5,B,N,N,30,30,Y
53289894,1015,5,B,N,N,10,10,Y
1090543753,1015,5,B,N,N,50,50,Y
53185039,1023,5,B,N,N,100,100,Y
53181977,1023,5,F,N,N,30,,Y
53179789,1015,5,B,Y,N,10,10,N
1132251596,32,5,B,N,N,,,Y
53290960,1015,5,B,Y,N,50,50,N
1227516046,32,5,B,N,N,,,N
53185291,1023,2,B,N,N,100,100,Y
1225105654,1015,5,B,N,N,,,Y
53186184,991,1,T,N,N,,120,Y
53183773,1023,5,B,N,N,30,30,Y
1133051731,32,5,B,N,N,,,Y
996678518,32,5,B,N,N,,,Y
1229439578,1023,5,B,N,N,30,30,Y
1141404725,32,5,B,N,N,,,Y
53180284,1023,5,B,N,N,50,50,Y
1201939610,1023,4,T,N,N,,50,Y
53179598,1007,5,B,N,N,50,50,Y
53182841,1007,5,B,N,N,30,30,Y
957445931,991,1,F,N,N,120,,Y
53188306,1023,3,T,N,N,,50,Y
1213804144,1023,5,B,N,N,30,30,Y
991873376,1023,5,B,N,N,30,30,Y
1090542757,1023,3,F,N,N,50,,Y
53185939,1023,3,B,N,N,100,100,Y
53186522,1023,5,B,N,N,30,30,Y
991999637,32,5,B,N,N,,,Y
773180352,991,1,F,N,N,100,,Y
930696850,32,5,B,N,N,,,Y
1221869320,1015,5,B,Y,N,10,10,N
941864456,1023,5,B,N,N,30,30,Y
59395910,1023,5,B,N,N,30,30,Y
991999599,32,5,B,N,N,,,Y
991999602,32,5,B,N,N,,,Y
993066172,32,5,B,N,N,,,Y
993066168,1023,5,F,N,N,30,,Y
563928501,1023,5,B,N,N,30,30,Y
931150069,1023,3,F,N,N,50,,Y
931041660,1023,3,F,N,N,50,,Y
53179125,1023,5,T,N,N,,30,Y
53186494,1023,5,B,N,N,30,30,Y
993083076,32,5,B,N,N,,,Y
991841187,32,5,B,N,N,,,Y
930867139,1023,2,F,N,N,70,,Y
53189242,38,5,B,N,N,,,Y
1144768482,1023,2,T,N,N,,50,Y
1222002117,32,5,B,N,N,,,Y
1221867415,32,5,B,N,N,,,Y
807858825,1023,3,B,N,N,60,60,Y
53184008,1023,5,B,N,N,50,50,Y
53178973,1023,5,B,N,N,30,30,Y
1222563676,1023,5,B,N,N,100,100,Y
53179950,1023,4,B,N,N,50,50,Y
1191165482,1023,3,F,N,N,70,,Y
994454094,1023,4,T,N,N,,50,Y
53178171,1023,5,B,N,N,30,30,Y
