topic,category,sub-category,id,value
Percent Male,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS),Population 25 years and over with earnings,S1501_C04_064MA,(X)
Percent Male,POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL,Bachelor's degree or higher,S1501_C04_058E,3.9
Percent Male,POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL,Bachelor's degree or higher,S1501_C04_058EA,
Percent Male,POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL,Bachelor's degree or higher,S1501_C04_058MA,
Percent Male,POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL,High school graduate (includes equivalency),S1501_C04_056E,11.3
Percent Male,POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL,High school graduate (includes equivalency),S1501_C04_056EA,
Percent Male,POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL,High school graduate (includes equivalency),S1501_C04_056MA,
Percent Male,POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL,Less than high school graduate,S1501_C04_055E,21.1
Percent Male,POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL,Less than high school graduate,S1501_C04_055EA,
Percent Male,POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL,Less than high school graduate,S1501_C04_055MA,
Percent Male,POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL,Some college or associate's degree,S1501_C04_057E,7.5
Percent Male,POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL,Some college or associate's degree,S1501_C04_057EA,
Percent Male,POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL,Some college or associate's degree,S1501_C04_057MA,
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,American Indian or Alaska Native alone,S1501_C04_037E,(X)
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,American Indian or Alaska Native alone,S1501_C04_037EA,(X)
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,American Indian or Alaska Native alone,S1501_C04_037MA,(X)
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,American Indian or Alaska Native alone,S1501_C04_038E,78.9
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,American Indian or Alaska Native alone,S1501_C04_038EA,
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,American Indian or Alaska Native alone,S1501_C04_038MA,
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,American Indian or Alaska Native alone,S1501_C04_039E,13.4
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,American Indian or Alaska Native alone,S1501_C04_039EA,
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,American Indian or Alaska Native alone,S1501_C04_039MA,
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Asian alone,S1501_C04_040E,(X)
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Asian alone,S1501_C04_040EA,(X)
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Asian alone,S1501_C04_040MA,(X)
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Asian alone,S1501_C04_041E,89
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Asian alone,S1501_C04_041EA,
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Asian alone,S1501_C04_041MA,
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Asian alone,S1501_C04_042E,56.6
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Asian alone,S1501_C04_042EA,
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Asian alone,S1501_C04_042MA,
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Black alone,S1501_C04_034E,(X)
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Black alone,S1501_C04_034EA,(X)
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Black alone,S1501_C04_034MA,(X)
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Black alone,S1501_C04_035E,84.7
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Black alone,S1501_C04_035EA,
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Black alone,S1501_C04_035MA,
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Black alone,S1501_C04_036E,18.9
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Black alone,S1501_C04_036EA,
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Black alone,S1501_C04_036MA,
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Hispanic or Latino Origin,S1501_C04_052E,(X)
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Hispanic or Latino Origin,S1501_C04_052EA,(X)
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Hispanic or Latino Origin,S1501_C04_052MA,(X)
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Hispanic or Latino Origin,S1501_C04_053E,67.3
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Hispanic or Latino Origin,S1501_C04_053EA,
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Hispanic or Latino Origin,S1501_C04_053MA,
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Hispanic or Latino Origin,S1501_C04_054E,14.9
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Hispanic or Latino Origin,S1501_C04_054EA,
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Hispanic or Latino Origin,S1501_C04_054MA,
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Native Hawaiian and Other Pacific Islander alone,S1501_C04_043E,(X)
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Native Hawaiian and Other Pacific Islander alone,S1501_C04_043EA,(X)
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Native Hawaiian and Other Pacific Islander alone,S1501_C04_043MA,(X)
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Native Hawaiian and Other Pacific Islander alone,S1501_C04_044E,87.1
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Native Hawaiian and Other Pacific Islander alone,S1501_C04_044EA,
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Native Hawaiian and Other Pacific Islander alone,S1501_C04_044MA,
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Native Hawaiian and Other Pacific Islander alone,S1501_C04_045E,17.3
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Native Hawaiian and Other Pacific Islander alone,S1501_C04_045EA,
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Native Hawaiian and Other Pacific Islander alone,S1501_C04_045MA,
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Some other race alone,S1501_C04_046E,(X)
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Some other race alone,S1501_C04_046EA,(X)
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Some other race alone,S1501_C04_046MA,(X)
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Some other race alone,S1501_C04_047E,61.5
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Some other race alone,S1501_C04_047EA,
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Some other race alone,S1501_C04_047MA,
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Some other race alone,S1501_C04_048E,10.7
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Some other race alone,S1501_C04_048EA,
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Some other race alone,S1501_C04_048MA,
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Two or more races,S1501_C04_049E,(X)
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Two or more races,S1501_C04_049EA,(X)
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Two or more races,S1501_C04_049MA,(X)
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Two or more races,S1501_C04_050E,87.7
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Two or more races,S1501_C04_050EA,
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Two or more races,S1501_C04_050MA,
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Two or more races,S1501_C04_051E,29.8
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Two or more races,S1501_C04_051EA,
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Two or more races,S1501_C04_051MA,
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,White alone,S1501_C04_028E,(X)
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,White alone,S1501_C04_028EA,(X)
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,White alone,S1501_C04_028MA,(X)
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,White alone,S1501_C04_029E,89.2
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,White alone,S1501_C04_029EA,
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,White alone,S1501_C04_029MA,
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,White alone,S1501_C04_030E,33.2
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,White alone,S1501_C04_030EA,
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,White alone,S1501_C04_030MA,
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,"White alone, not Hispanic or Latino",S1501_C04_031E,(X)
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,"White alone, not Hispanic or Latino",S1501_C04_031EA,(X)
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,"White alone, not Hispanic or Latino",S1501_C04_031MA,(X)
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,"White alone, not Hispanic or Latino",S1501_C04_032E,92.3
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,"White alone, not Hispanic or Latino",S1501_C04_032EA,
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,"White alone, not Hispanic or Latino",S1501_C04_032MA,
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,"White alone, not Hispanic or Latino",S1501_C04_033E,35.8
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,"White alone, not Hispanic or Latino",S1501_C04_033EA,
Percent Male,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,"White alone, not Hispanic or Latino",S1501_C04_033MA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 18 to 24 years,S1501_C01_001E,30646327
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 18 to 24 years,S1501_C01_001EA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 18 to 24 years,S1501_C01_001MA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 18 to 24 years,S1501_C01_002E,3865636
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 18 to 24 years,S1501_C01_002EA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 18 to 24 years,S1501_C01_002MA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 18 to 24 years,S1501_C01_003E,9631866
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 18 to 24 years,S1501_C01_003EA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 18 to 24 years,S1501_C01_003MA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 18 to 24 years,S1501_C01_004E,13719761
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 18 to 24 years,S1501_C01_004EA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 18 to 24 years,S1501_C01_004MA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 18 to 24 years,S1501_C01_005E,3429064
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 18 to 24 years,S1501_C01_005EA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 18 to 24 years,S1501_C01_005MA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 25 to 34 years,S1501_C01_016E,45030415
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 25 to 34 years,S1501_C01_016EA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 25 to 34 years,S1501_C01_016MA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 25 to 34 years,S1501_C01_017E,40896012
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 25 to 34 years,S1501_C01_017EA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 25 to 34 years,S1501_C01_017MA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 25 to 34 years,S1501_C01_018E,16089370
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 25 to 34 years,S1501_C01_018EA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 25 to 34 years,S1501_C01_018MA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C01_006E,220622076
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C01_006EA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C01_006MA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C01_007E,11284290
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C01_007EA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C01_007MA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C01_008E,15187971
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C01_008EA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C01_008MA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C01_009E,59472748
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C01_009EA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C01_009MA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C01_010E,45044698
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C01_010EA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C01_010MA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C01_011E,18712207
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C01_011EA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C01_011MA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C01_012E,43646104
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C01_012EA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C01_012MA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C01_013E,27274058
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C01_013EA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C01_013MA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C01_014E,194149815
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C01_014EA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C01_014MA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C01_015E,70920162
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C01_015EA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C01_015MA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 35 to 44 years,S1501_C01_019E,40978831
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 35 to 44 years,S1501_C01_019EA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 35 to 44 years,S1501_C01_019MA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 35 to 44 years,S1501_C01_020E,36287635
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 35 to 44 years,S1501_C01_020EA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 35 to 44 years,S1501_C01_020MA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 35 to 44 years,S1501_C01_021E,14887483
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 35 to 44 years,S1501_C01_021EA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 35 to 44 years,S1501_C01_021MA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 45 to 64 years,S1501_C01_022E,83829034
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 45 to 64 years,S1501_C01_022EA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 45 to 64 years,S1501_C01_022MA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 45 to 64 years,S1501_C01_023E,74104483
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 45 to 64 years,S1501_C01_023EA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 45 to 64 years,S1501_C01_023MA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 45 to 64 years,S1501_C01_024E,25982555
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 45 to 64 years,S1501_C01_024EA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 45 to 64 years,S1501_C01_024MA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 65 years and over,S1501_C01_025E,50783796
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 65 years and over,S1501_C01_025EA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 65 years and over,S1501_C01_025MA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 65 years and over,S1501_C01_026E,42861685
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 65 years and over,S1501_C01_026EA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 65 years and over,S1501_C01_026MA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 65 years and over,S1501_C01_027E,13960754
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 65 years and over,S1501_C01_027EA,
Total,AGE BY EDUCATIONAL ATTAINMENT,Population 65 years and over,S1501_C01_027MA,
Total,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS),Population 25 years and over with earnings,S1501_C01_059E,41081
Total,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS),Population 25 years and over with earnings,S1501_C01_059EA,
Total,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS),Population 25 years and over with earnings,S1501_C01_059MA,
Total,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS),Population 25 years and over with earnings,S1501_C01_060E,24071
Total,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS),Population 25 years and over with earnings,S1501_C01_060EA,
Total,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS),Population 25 years and over with earnings,S1501_C01_060MA,
Total,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS),Population 25 years and over with earnings,S1501_C01_061E,31264
Total,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS),Population 25 years and over with earnings,S1501_C01_061EA,
Total,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS),Population 25 years and over with earnings,S1501_C01_061MA,
Total,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS),Population 25 years and over with earnings,S1501_C01_062E,37471
Total,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS),Population 25 years and over with earnings,S1501_C01_062EA,
Total,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS),Population 25 years and over with earnings,S1501_C01_062MA,
Total,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS),Population 25 years and over with earnings,S1501_C01_063E,54925
Total,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS),Population 25 years and over with earnings,S1501_C01_063EA,
Total,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS),Population 25 years and over with earnings,S1501_C01_063MA,
Total,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS),Population 25 years and over with earnings,S1501_C01_064E,74253
Total,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS),Population 25 years and over with earnings,S1501_C01_064EA,
Total,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS),Population 25 years and over with earnings,S1501_C01_064MA,
Total,POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL,Bachelor's degree or higher,S1501_C01_058E,(X)
Total,POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL,Bachelor's degree or higher,S1501_C01_058EA,(X)
Total,POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL,Bachelor's degree or higher,S1501_C01_058MA,(X)
Total,POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL,High school graduate (includes equivalency),S1501_C01_056E,(X)
Total,POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL,High school graduate (includes equivalency),S1501_C01_056EA,(X)
Total,POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL,High school graduate (includes equivalency),S1501_C01_056MA,(X)
Total,POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL,Less than high school graduate,S1501_C01_055E,(X)
Total,POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL,Less than high school graduate,S1501_C01_055EA,(X)
Total,POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL,Less than high school graduate,S1501_C01_055MA,(X)
Total,POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL,Some college or associate's degree,S1501_C01_057E,(X)
Total,POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL,Some college or associate's degree,S1501_C01_057EA,(X)
Total,POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL,Some college or associate's degree,S1501_C01_057MA,(X)
